Product code;Language;Product id;Category;List price;Price;Weight;Quantity;Min quantity;Shipping freight;Date added;Downloadable;Files;Ship downloadable;Inventory tracking;Free shipping;Zero price action;Thumbnail;Detailed image;Product name;Description;Meta keywords;Meta description;Search words;Page title;Taxes;Features;Options;Secondary categories;Pay by points;Override points;Override exchange rate;SEO name;Short description;Status
9899011980;ru;2912;Чипы и Программаторы///Чипы;0.00;129.8088;0.00;1.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/9899011980.jpg;Чип к картриджу Samsung CLP-510 (Hi-Black) new, M, 5K, CLP-510D; ПРОШИВКУ НЕ ОБНОВЛЯТЬ Samsung CLP-510, 5000стр.;;;;;;;;;N;N;N;CHip-k-kartridzhu-Samsung-CLP510-HiBlack-new-M-5K-CLP510D;;A
98990119901;ru;2913;Чипы и Программаторы///Чипы;0.00;129.8088;0.00;0.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/98990119901.jpg;Чип к картриджу Samsung CLP-510 (Hi-Black) new, Y, 5K, CLP-510D; ПРОШИВКУ НЕ ОБНОВЛЯТЬ Samsung CLP-510, 5000стр.;;;;;;;;;N;N;N;CHip-k-kartridzhu-Samsung-CLP510-HiBlack-new-Y-5K-CLP510D;;A
98990119940;ru;2914;Чипы и Программаторы///Чипы;0.00;70.8048;0.00;2.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/98990119940.jpg;Чип к картриджу Samsung CLP-300/CLX-2160 (Hi-Black) new, BK, 2K; ПРОШИВКУ НЕ ОБНОВЛЯТЬ Samsung® CLP-300/300N,Samsung® CLX-2160,Samsung® CLX-3160N/3160FN , 2000стр.;;;;;;;;;N;N;N;CHip-k-kartridzhu-Samsung-CLP300CLX2160-HiBlack-new-BK-2K;;A
98990119950;ru;2915;Чипы и Программаторы///Чипы;0.00;70.8048;0.00;0.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/98990119950.jpg;Чип к картриджу Samsung CLP-300/CLX-2160 (Hi-Black) new, C, 1K; ПРОШИВКУ НЕ ОБНОВЛЯТЬ Samsung® CLP-300/300N,Samsung® CLX-2160,Samsung® CLX-3160N/3160FN  1000стр.;;;;;;;;;N;N;N;CHip-k-kartridzhu-Samsung-CLP300CLX2160-HiBlack-new-C-1K;;A
98990119960;ru;2916;Чипы и Программаторы///Чипы;0.00;70.8048;0.00;0.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/98990119960.jpg;Чип к картриджу Samsung CLP-300/CLX-2160 (Hi-Black) new, M, 1K; ПРОШИВКУ НЕ ОБНОВЛЯТЬ Samsung® CLP-300/300N,Samsung® CLX-2160,Samsung® CLX-3160N/3160FN , 1000стр.;;;;;;;;;N;N;N;CHip-k-kartridzhu-Samsung-CLP300CLX2160-HiBlack-new-M-1K;;A
98990119970;ru;2917;Чипы и Программаторы///Чипы;0.00;70.8048;0.00;1.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/98990119970.jpg;Чип к картриджу Samsung CLP-300/CLX-2160 (Hi-Black) new, Y, 1K; ПРОШИВКУ НЕ ОБНОВЛЯТЬ Samsung® CLP-300/300N,Samsung® CLX-2160,Samsung® CLX-3160N/3160FN , 1000стр.;;;;;;;;;N;N;N;CHip-k-kartridzhu-Samsung-CLP300CLX2160-HiBlack-new-Y-1K;;A
989901199902;ru;2918;Чипы и Программаторы///Чипы;0.00;47.203199999999995;0.00;8.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/989901199902.jpg;Чип к картриджу Samsung SCX-4200 (Hi-Black) new, 3K, SCX-D4200A; ПРОШИВКУ НЕ ОБНОВЛЯТЬ;;;;;;;;;N;N;N;CHip-k-kartridzhu-Samsung-SCX4200-HiBlack-new-3K-SCXD4200A;;A
9899984;ru;2919;Тонеры///Тонеры цветные;0.00;1817.3232;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Тонер Xerox Рhaser 6180/6280 Absolute (Uninet) M, 6К, 100 г, флакон; Epson C2800, C3800;;;;;;;;;N;N;N;Toner-Xerox-Rhaser-61806280-Absolute-Uninet-M-6K-100-g-flakon;;A
98999840;ru;2920;Тонеры///Тонеры цветные;0.00;563.29152;0.00;1.00;0;0.00;;N;;N;B;N;R;;;Тонер HP LJ Pro 200 Color M251/M276 Absolute (Uninet) BK, 2,4К, 65 г, флакон;;;;;;;;;;N;N;N;Toner-HP-LJ-Pro-200-Color-M251M276-Absolute-Uninet-BK-24K-65-g-flakon;;A
98999841;ru;2921;Тонеры///Тонеры цветные;0.00;424.82880000000006;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Тонер HP LJ Pro 200 Color M251/M276 Absolute (Uninet) С, 1,8K, 40 г, флакон;;;;;;;;;;N;N;N;Toner-HP-LJ-Pro-200-Color-M251M276-Absolute-Uninet-S-18K-40-g-flakon;;A
98999842;ru;2922;Тонеры///Тонеры цветные;0.00;424.82880000000006;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Тонер HP LJ Pro 200 Color M251/M276 Absolute (Uninet) M, 1,8К, 40 г, флакон;;;;;;;;;;N;N;N;Toner-HP-LJ-Pro-200-Color-M251M276-Absolute-Uninet-M-18K-40-g-flakon;;A
98999843;ru;2923;Тонеры///Тонеры цветные;0.00;424.82880000000006;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Тонер HP LJ Pro 200 Color M251/M276 Absolute (Uninet) Y, 1,8K, 40 г, флакон;;;;;;;;;;N;N;N;Toner-HP-LJ-Pro-200-Color-M251M276-Absolute-Uninet-Y-18K-40-g-flakon;;A
98999850;ru;2924;Тонеры///Тонеры черные;0.00;310.75440000000003;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Тонер Xerox Phaser 6000/6010 Absolute BK, (Uninet), 40 г, (2К); Xerox Phaser 6000, 6010, WC 6015, DP CP105, 205, CM205.,Epson  C1700/1750/CX17NF  ,2000 страниц.;;;;;;;;;N;N;N;Toner-Xerox-Phaser-60006010-Absolute-BK-Uninet-40-g-2K;;A
98999851;ru;2925;Тонеры///Тонеры цветные;0.00;310.75440000000003;0.00;1.00;0;0.00;;N;;N;B;N;R;;;Тонер Xerox Phaser 6000/6010 Absolute C, (Uninet), 30 г, (1,4К); Xerox Phaser 6000, 6010, WC 6015, DP CP105, 205, CM205.,Epson  C1700/1750/CX17NF  ,1400 страниц.;;;;;;;;;N;N;N;Toner-Xerox-Phaser-60006010-Absolute-C-Uninet-30-g-14K;;A
98999852;ru;2926;Тонеры///Тонеры цветные;0.00;310.75440000000003;0.00;4.00;0;0.00;;N;;N;B;N;R;;;Тонер Xerox Phaser 6000/6010 Absolute M, (Uninet), 30 г, (1,4К); Xerox Phaser 6000, 6010, WC 6015, DP CP105, 205, CM205.,Epson  C1700/1750/CX17NF  ,1400 страниц.;;;;;;;;;N;N;N;Toner-Xerox-Phaser-60006010-Absolute-M-Uninet-30-g-14K;;A
98999853;ru;2927;Тонеры///Тонеры цветные;0.00;310.75440000000003;0.00;3.00;0;0.00;;N;;N;B;N;R;;;Тонер Xerox Phaser 6000/6010 Absolute Y, (Uninet), 30 г. (1,4К); Xerox Phaser 6000, 6010, WC 6015, DP CP105, 205, CM205.,Epson  C1700/1750/CX17NF  ,1400 страниц.;;;;;;;;;N;N;N;Toner-Xerox-Phaser-60006010-Absolute-Y-Uninet-30-g-14K;;A
9899988;ru;2928;Тонеры///Тонеры цветные;0.00;1502.6352000000002;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Тонер Xerox Рhaser 6180/6280 Absolute (Uninet) BK, 3К, 60 г, флакон; Epson C2800, C3800;;;;;;;;;N;N;N;Toner-Xerox-Rhaser-61806280-Absolute-Uninet-BK-3K-60-g-flakon;;A
9899989;ru;2929;Тонеры///Тонеры цветные;0.00;1817.3232;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Тонер Xerox Рhaser 6180/6280 Absolute(Uninet) C, 6К, 100 г, флакон; Epson C2800, C3800;;;;;;;;;N;N;N;Toner-Xerox-Rhaser-61806280-AbsoluteUninet-C-6K-100-g-flakon;;A
9899990;ru;2930;Тонеры///Тонеры цветные;0.00;1817.3232;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Тонер Xerox Рhaser 6180/6280 Absolute (Uninet) Y, 6К 100 г, флакон; Epson C2800, C3800;;;;;;;;;N;N;N;Toner-Xerox-Rhaser-61806280-Absolute-Uninet-Y-6K-100-g-flakon;;A
989999100;ru;2931;Тонеры///Тонер-картриджи;0.00;3120.1315199999995;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 5500 (Hi-Black) 113R00668, 30K;ТПА для Москвы, для остальных ТПЗ;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-5500-HiBlack-113R00668-30K;;A
98999911010;ru;2932;Тонеры///Тонер-картриджи;0.00;2674.0612800000004;0.00;2.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6121MFP (Hi-Black) 106R01476, BK, 2,6К; с чипом;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-6121MFP-HiBlack-106R01476-BK-26K;;A
98999911011;ru;2933;Тонеры///Тонер-картриджи;0.00;2674.0612800000004;0.00;2.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6121MFP (Hi-Black) 106R01473, C, 2,6К;;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-6121MFP-HiBlack-106R01473-C-26K;;A
98999911012;ru;2934;Тонеры///Тонер-картриджи;0.00;2674.0612800000004;0.00;1.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6121MFP (Hi-Black) 106R01474, M, 2,6К;;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-6121MFP-HiBlack-106R01474-M-26K;;A
98999911013;ru;2935;Тонеры///Тонер-картриджи;0.00;2674.0612800000004;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6121MFP (Hi-Black) 106R01475, Y, 2,6К;;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-6121MFP-HiBlack-106R01475-Y-26K;;A
9899991307;ru;2936;Картриджи струйные///Головки печатающие;0.00;0.0;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Печатающая головка №70 HP DJ Z2100/Z3100 blue + green (О) C9408A;Товары под заказ;;;;;;;;;N;N;N;Pechataushaya-golovka-70-HP-DJ-Z2100Z3100-blue--green-O-C9408A;;D
98999918301;ru;2937;Картриджи лазерные///Картриджи лазерные совместимые;0.00;4132.64016;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6180n/6180MFP (Hi-Black) 113R00726, BK, 8K, ВОССТАН.;ТПА для Москвы, для остальных ТПЗ с чипом, Восстановленный;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-6180n6180MFP-HiBlack-113R00726-BK-8K-VOSSTAN;;A
98999918302;ru;2938;Картриджи лазерные///Картриджи лазерные совместимые;0.00;4132.64016;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6180n/6180MFP (Hi-Black) 113R00723, C, 7K, ВОССТАН.;ТПА для Москвы, для остальных ТПЗ с чипом, Восстановленный;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-6180n6180MFP-HiBlack-113R00723-C-7K-VOSSTAN;;A
98999918303;ru;2939;Картриджи лазерные///Картриджи лазерные совместимые;0.00;4132.64016;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6180n/6180MFP (Hi-Black) 113R00725, Y, 7K, ВОССТАН.;ТПА для Москвы, для остальных ТПЗ с чипом, Восстановленный;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-6180n6180MFP-HiBlack-113R00725-Y-7K-VOSSTAN;;A
98999918304;ru;2940;Картриджи лазерные///Картриджи лазерные совместимые;0.00;4132.64016;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6180n/6180MFP (Hi-Black) 113R00724, M, 7K, ВОССТАН.;ТПА для Москвы, для остальных ТПЗ с чипом, Восстановленный;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-6180n6180MFP-HiBlack-113R00724-M-7K-VOSSTAN;;A
98999918305;ru;2941;Тонеры///Тонер-картриджи;0.00;567.2251200000001;0.00;0.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/98999918305.jpg;Картридж Xerox Phaser 6000/6010/WC6015 (Hi-Black) 106R01634, BK, 2K;;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-60006010WC6015-HiBlack-106R01634-BK-2K;;A
989999183050;ru;2942;Тонеры///Тонер-картриджи;0.00;446.07024;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6000/6010/WC6015 (NetProduct) NEW 106R01634, BK, 2K;;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-60006010WC6015-NetProduct-NEW-106R01634-BK-2K;;A
98999918306;ru;2943;Тонеры///Тонер-картриджи;0.00;567.2251200000001;0.00;1.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/98999918306.jpg;Картридж Xerox Phaser 6000/6010/WC6015 (Hi-Black) 106R01633, Y, 1K;;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-60006010WC6015-HiBlack-106R01633-Y-1K;;A
989999183060;ru;2944;Тонеры///Тонер-картриджи;0.00;446.07024;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6000/6010/WC6015 (NetProduct) NEW 106R01633, Y, 1K;;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-60006010WC6015-NetProduct-NEW-106R01633-Y-1K;;A
98999918307;ru;2945;Тонеры///Тонер-картриджи;0.00;567.2251200000001;0.00;2.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6000/6010/WC6015 (Hi-Black) 106R01632, M, 1K;;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-60006010WC6015-HiBlack-106R01632-M-1K;;A
989999183070;ru;2946;Тонеры///Тонер-картриджи;0.00;446.07024;0.00;1.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6000/6010/WC6015 (NetProduct) NEW 106R01632, M, 1K;;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-60006010WC6015-NetProduct-NEW-106R01632-M-1K;;A
98999918308;ru;2947;Тонеры///Тонер-картриджи;0.00;567.2251200000001;0.00;1.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6000/6010/WC6015 (Hi-Black) 106R01631, C, 1K;;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-60006010WC6015-HiBlack-106R01631-C-1K;;A
989999183080;ru;2948;Тонеры///Тонер-картриджи;0.00;446.07024;0.00;1.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6000/6010/WC6015 (NetProduct) NEW 106R01631, C, 1K;;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-60006010WC6015-NetProduct-NEW-106R01631-C-1K;;A
9899991890;ru;2949;Картриджи лазерные///Картриджи лазерные совместимые;0.00;1499.48832;0.00;4.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/9899991890.jpg;Картридж Xerox PE 120/120i (Hi-Black) 013R00606, 5K;;;;;;;;;;N;N;N;Kartridzh-Xerox-PE-120120i-HiBlack-013R00606-5K;;A
9899991891;ru;2950;Картриджи лазерные///Картриджи лазерные совместимые;0.00;1256.39184;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox PE 120/120i (NetProduct) NEW 013R00606, 5K;;;;;;;;;;N;N;N;Kartridzh-Xerox-PE-120120i-NetProduct-NEW-013R00606-5K;;A
9899991901;ru;2951;Картриджи лазерные///Картриджи лазерные оригинальные;0.00;5499.95952;0.00;2.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/9899991901.jpg;Принт-картридж Xerox Phaser 3122/3117/3124 (O) (106R01159);;;;;;;;;;N;N;N;Printkartridzh-Xerox-Phaser-312231173124-O-106R01159;;A
98999919025;ru;2952;Картриджи лазерные///Картриджи лазерные совместимые;0.00;4051.608;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 3600 (Hi-Black) 106R01372, 20К;Товары TOP80 с чипом;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-3600-HiBlack-106R01372-20K;;A
989999190250;ru;2953;Картриджи лазерные///Картриджи лазерные совместимые;0.00;3646.4472;0.00;1.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 3600 (NetProduct) NEW 106R01372, 20К; с чипом;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-3600-NetProduct-NEW-106R01372-20K;;A
9899991903;ru;2954;Картриджи лазерные///Принт-картриджи;0.00;7735.03104;0.00;0.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/9899991903.jpg;Принт-картридж ст. емкости Xerox Phaser 3100MFP 3000 коп. ф.A4 (О) 106R01378;;;;;;;;;;N;N;N;Printkartridzh-st-emkosti-Xerox-Phaser-3100MFP-3000-kop-fA4-O-106R01378;;A
9899991905;ru;2955;Тонеры///Тонеры черные;0.00;2896.7030400000003;0.00;19.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/9899991905.jpg;Заправочный комплект Xerox Phaser 3100MFP/Ph3102 (O) 106R01460, смарткарта, 3K; 3000стр;;;;;;;;;N;N;N;Zapravochnyi-komplekt-Xerox-Phaser-3100MFPPh3102-O-106R01460-smartkarta-3K;;A
98999919052;ru;2956;Тонеры///Тонер-картриджи;0.00;6416.48832;0.00;1.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/98999919052.jpg;Картридж Xerox WC 3210/3220 (O) 106R01485, 2K;;;;;;;;;;N;N;N;Kartridzh-Xerox-WC-32103220-O-106R01485-2K;;A
98999919054;ru;2957;Картриджи лазерные///Картриджи лазерные совместимые;0.00;1458.57888;0.00;4.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/98999919054.jpg;Картридж Xerox WC 3210/3220 (Hi-Black) 106R01485, 2K;Товары TOP80 с чипом;;;;;;;;;N;N;N;Kartridzh-Xerox-WC-32103220-HiBlack-106R01485-2K;;A
98999919055;ru;2958;Картриджи лазерные///Картриджи лазерные совместимые;0.00;1580.52048;0.00;0.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/98999919055.jpg;Картридж Xerox WC 3210/3220 (Hi-Black) 106R01487, 4K;Товары TOP80 с чипом;;;;;;;;;N;N;N;Kartridzh-Xerox-WC-32103220-HiBlack-106R01487-4K;;A
989999190550;ru;2959;Картриджи лазерные///Картриджи лазерные совместимые;0.00;1232.00352;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox WC 3210/3220 (NetProduct) NEW 106R01487, 4K;Товары TOP80 с чипом;;;;;;;;;N;N;N;Kartridzh-Xerox-WC-32103220-NetProduct-NEW-106R01487-4K;;A
989999190560;ru;2960;Картриджи лазерные///Картриджи лазерные совместимые;0.00;1175.35968;0.00;1.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox WC 3210/3220 (NetProduct) NEW 106R01485, 2K;Товары TOP80 с чипом;;;;;;;;;N;N;N;Kartridzh-Xerox-WC-32103220-NetProduct-NEW-106R01485-2K;;A
9899991908;ru;2961;Картриджи лазерные///Принт-картриджи;0.00;9042.55968;0.00;0.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/9899991908.jpg;Принт-картридж Xerox Phaser 3100MFP (6K) (О) 106R01379;;;;;;;;;;N;N;N;Printkartridzh-Xerox-Phaser-3100MFP-6K-O-106R01379;;A
9899991960;ru;2962;Тонеры///Тонер-картриджи;0.00;2552.9064000000003;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox WC 5325/5330/5335 (NetProduct) NEW 006R01160, 30K; с чипом, Xerox WorkCentre 5325/5330/5335/XDP 405/505 /Lemarks840/840e/840dn /OKI B930;;;;;;;;;N;N;N;Kartridzh-Xerox-WC-532553305335-NetProduct-NEW-006R01160-30K;;A
9899991971;ru;2963;Тонеры///Тонер-картриджи;0.00;6819.288960000001;0.00;1.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/9899991971.jpg;Картридж XEROX WC 5325/5330/5335 (О) 006R01160 BK 30K;;;;;;;;;;N;N;N;Kartridzh-XEROX-WC-532553305335-O-006R01160-BK-30K;;A
9899991975;ru;2964;Тонеры///Тонер-картриджи;0.00;3241.2864;0.00;9.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox WC 5325/5330/5335 (Hi-Black) 006R01160, 30K; с чипом, Xerox WorkCentre 5325/5330/5335/XDP 405/505 /Lemarks840/840e/840dn /OKI B930;;;;;;;;;N;N;N;Kartridzh-Xerox-WC-532553305335-HiBlack-006R01160-30K;;A
989999199;ru;2965;Тонеры///Тонер-картриджи;0.00;11248.52256;0.00;1.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/989999199.jpg;Картридж Xerox Phaser 5500 (O) 113R00668, 30K;;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-5500-O-113R00668-30K;;A
989999200;ru;2966;Картриджи лазерные///Копи-картриджи;0.00;14426.084640000001;0.00;0.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/989999200.jpg;Копи-картридж Xerox WC M20/M20i/4118p/4118x (O) (113R00671);;;;;;;;;;N;N;N;Kopikartridzh-Xerox-WC-M20M20i4118p4118x-O-113R00671;;A
989999207;ru;2967;Тонеры///Тонер-картриджи;0.00;11051.84256;0.00;2.00;0;0.00;;N;;N;B;N;R;;http://b2b.vtt.ru/images/989999207.jpg;Картридж Xerox WC 4118 (O) 006R01278, 8K;;;;;;;;;;N;N;N;Kartridzh-Xerox-WC-4118-O-006R01278-8K;;A
989999210;ru;2968;Тонеры///Тонер-картриджи;0.00;2674.0612800000004;0.00;2.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox WC 4118/FaxCentre 2218 (Hi-Black) 006R01278, 8K;;;;;;;;;;N;N;N;Kartridzh-Xerox-WC-4118FaxCentre-2218-HiBlack-006R01278-8K;;A
9899992100;ru;2969;Тонеры///Тонер-картриджи;0.00;2025.804;0.00;3.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox WC 4118/FaxCentre 2218 (NetProduct) NEW 006R01278, 8K;;;;;;;;;;N;N;N;Kartridzh-Xerox-WC-4118FaxCentre-2218-NetProduct-NEW-006R01278-8K;;A
989999220;ru;2970;Картриджи лазерные///Картриджи лазерные совместимые;0.00;3079.22208;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox WC M20/M20i/4118p/4118x (Hi-Black) 113R00671, 20К; WorkCentre/4118/M20/20i/,CopyCentre C20/FaxCentre 2218;;;;;;;;;N;N;N;Kartridzh-Xerox-WC-M20M20i4118p4118x-HiBlack-113R00671-20K;;A
989999230;ru;2971;Тонеры///Тонер-картриджи;0.00;1134.4502400000001;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6020/6022/ WC 6025/6027 (Hi-Black) 106R02760, C, 1К; с чипом;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-60206022-WC-60256027-HiBlack-106R02760-C-1K;;A
989999231;ru;2972;Тонеры///Тонер-картриджи;0.00;1134.4502400000001;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6020/6022/ WC 6025/6027 (Hi-Black) 106R02762, Y, 1К; с чипом;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-60206022-WC-60256027-HiBlack-106R02762-Y-1K;;A
989999232;ru;2973;Тонеры///Тонер-картриджи;0.00;1134.4502400000001;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6020/6022/ WC 6025/6027 (Hi-Black) 106R02761, M, 1К; с чипом;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-60206022-WC-60256027-HiBlack-106R02761-M-1K;;A
989999233;ru;2974;Тонеры///Тонер-картриджи;0.00;1134.4502400000001;0.00;1.00;0;0.00;;N;;N;B;N;R;;;Картридж Xerox Phaser 6020/6022/ WC 6025/6027 (Hi-Black) 106R02763, BK, 2К; с чипом;;;;;;;;;N;N;N;Kartridzh-Xerox-Phaser-60206022-WC-60256027-HiBlack-106R02763-BK-2K;;A
989999240;ru;2975;Картриджи лазерные///Картриджи лазерные совместимые;0.00;2836.1256;0.00;11.00;0;0.00;;N;;N;B;N;R;;;Картридж HP CLJ M252/252N/252DN/252DW/277n/277DW (Hi-Black) № 201A, CF400A, BK, 1,5K; с чипом;;;;;;;;;N;N;N;Kartridzh-HP-CLJ-M252252N252DN252DW277n277DW-HiBlack--201A-CF400A-BK-15K;;A
9899992400;ru;2976;Картриджи лазерные///Картриджи лазерные совместимые;0.00;2147.7455999999997;0.00;0.00;0;0.00;;N;;N;B;N;R;;;Картридж HP CLJ M252/252N/252DN/252DW/277n/277DW (NetProduct) NEW № 201A, CF400A, BK, 1,5K; с чипом;;;;;;;;;N;N;N;Kartridzh-HP-CLJ-M252252N252DN252DW277n277DW-NetProduct-NEW--201A-CF400A-BK-15K;;A
9899992401;ru;2977;Картриджи лазерные///Картриджи лазерные совместимые;0.00;2147.7455999999997;0.00;3.00;0;0.00;;N;;N;B;N;R;;;Картридж HP CLJ M252/252N/252DN/252DW/277n/277DW (NetProduct) NEW № 201A, CF401A, C, 1,4K; с чипом;;;;;;;;;N;N;N;Kartridzh-HP-CLJ-M252252N252DN252DW277n277DW-NetProduct-NEW--201A-CF401A-C-14K;;A
9899992402;ru;2978;Картриджи лазерные///Картриджи лазерные совместимые;0.00;2147.7455999999997;0.00;2.00;0;0.00;;N;;N;B;N;R;;;Картридж HP CLJ M252/252N/252DN/252DW/277n/277DW (NetProduct) NEW № 201A, CF402A, Y, 1,4K; с чипом;;;;;;;;;N;N;N;Kartridzh-HP-CLJ-M252252N252DN252DW277n277DW-NetProduct-NEW--201A-CF402A-Y-14K;;A
9899992403;ru;2979;Картриджи лазерные///Картриджи лазерные совместимые;0.00;2147.7455999999997;0.00;1.00;0;0.00;;N;;N;B;N;R;;;Картридж HP CLJ M252/252N/252DN/252DW/277n/277DW (NetProduct) NEW № 201A, CF403A, M, 1,4K; с чипом;;;;;;;;;N;N;N;Kartridzh-HP-CLJ-M252252N252DN252DW277n277DW-NetProduct-NEW--201A-CF403A-M-14K;;A
989999241;ru;2980;Картриджи лазерные///Картриджи лазерные совместимые;0.00;2836.1256;0.00;7.00;0;0.00;;N;;N;B;N;R;;;Картридж HP CLJ M252/252N/252DN/252DW/277n/277DW (Hi-Black) № 201A, CF401A, C, 1,4K; с чипом;;;;;;;;;N;N;N;Kartridzh-HP-CLJ-M252252N252DN252DW277n277DW-HiBlack--201A-CF401A-C-14K;;A
989999242;ru;2981;Картриджи лазерные///Картриджи лазерные совместимые;0.00;2836.1256;0.00;7.00;0;0.00;;N;;N;B;N;R;;;Картридж HP CLJ M252/252N/252DN/252DW/277n/277DW (Hi-Black) № 201A, CF402A, Y, 1,4K; с чипом;;;;;;;;;N;N;N;Kartridzh-HP-CLJ-M252252N252DN252DW277n277DW-HiBlack--201A-CF402A-Y-14K;;A
989999243;ru;2982;Картриджи лазерные///Картриджи лазерные совместимые;0.00;2836.1256;0.00;7.00;0;0.00;;N;;N;B;N;R;;;Картридж HP CLJ M252/252N/252DN/252DW/277n/277DW (Hi-Black) № 201A, CF403A, M, 1,4K; с чипом;;;;;;;;;N;N;N;Kartridzh-HP-CLJ-M252252N252DN252DW277n277DW-HiBlack--201A-CF403A-M-14K;;A
